repeat,fold,model,stage,search_strategy,threshold,best_inner_score,best_params,mcc,balanced_accuracy,f1,recall,specificity,precision,tn,fp,fn,tp,roc_auc,pr_auc
4,4,lr_elasticnet,tuned_rncv_full_features,optuna,0.5,0.5819178152975265,"{""model__C"": 0.019881671820376555, ""model__l1_ratio"": 0.0016693056384623345}",0.6693419514856722,0.8251748251748252,0.8,0.7272727272727273,0.9230769230769231,0.8888888888888888,24,2,6,16,0.9178321678321678,0.9079777973301053
4,4,gnb,tuned_rncv_full_features,optuna,0.5,0.5595873212861622,"{""model__var_smoothing"": 4.5542120725502285e-08}",0.5299665932447998,0.7465034965034965,0.7636363636363637,0.9545454545454546,0.5384615384615384,0.6363636363636364,14,12,1,21,0.9195804195804196,0.9118118409218936
4,4,lda,tuned_rncv_full_features,optuna,0.5,0.6256593708049066,"{""model__shrinkage"": 0.5, ""model__solver"": ""lsqr""}",0.8339691214334591,0.9125874125874126,0.9047619047619048,0.8636363636363636,0.9615384615384616,0.95,25,1,3,19,0.9353146853146852,0.9292975176163962
4,4,rf,tuned_rncv_full_features,optuna,0.5,0.6390542667506379,"{""model__max_depth"": 15, ""model__max_features"": ""log2"", ""model__min_samples_leaf"": 7, ""model__min_samples_split"": 18, ""model__n_estimators"": 250}",0.7482517482517482,0.8741258741258742,0.8636363636363636,0.8636363636363636,0.8846153846153846,0.8636363636363636,23,3,3,19,0.9300699300699301,0.9322502031630164
4,4,lightgbm,tuned_rncv_full_features,optuna,0.5,0.5721092142025093,"{""model__colsample_bytree"": 0.6054546809187001, ""model__learning_rate"": 0.009164610979025784, ""model__max_depth"": 3, ""model__n_estimators"": 250, ""model__num_leaves"": 104, ""model__subsample"": 0.7097901727546404}",0.6643356643356644,0.8321678321678322,0.8181818181818182,0.8181818181818182,0.8461538461538461,0.8181818181818182,22,4,4,18,0.9090909090909091,0.908009932141713
4,4,xgboost,tuned_rncv_full_features,optuna,0.5,0.6180805709622724,"{""model__colsample_bytree"": 0.725553702198586, ""model__learning_rate"": 0.01845411054010675, ""model__max_depth"": 5, ""model__n_estimators"": 550, ""model__reg_lambda"": 0.32925062512610387, ""model__subsample"": 0.6815975972453006}",0.7079361616697484,0.8548951048951049,0.8444444444444444,0.8636363636363636,0.8461538461538461,0.8260869565217391,22,4,3,19,0.9195804195804196,0.9263305785926651
4,4,catboost,tuned_rncv_full_features,optuna,0.5,0.5844205152859308,"{""model__depth"": 4, ""model__iterations"": 700, ""model__l2_leaf_reg"": 17.232268470112395, ""model__learning_rate"": 0.0014722668512193446}",0.7901744265512675,0.8933566433566433,0.8837209302325582,0.8636363636363636,0.9230769230769231,0.9047619047619048,24,2,3,19,0.9423076923076924,0.9351328689370486
4,5,lr_elasticnet,tuned_rncv_full_features,optuna,0.5,0.7312309735964847,"{""model__C"": 0.18803583103951044, ""model__l1_ratio"": 0.3300634937860264}",0.45243886350433266,0.7220279720279721,0.6829268292682927,0.6363636363636364,0.8076923076923077,0.7368421052631579,21,5,8,14,0.8094405594405594,0.7940659028133059
4,5,gnb,tuned_rncv_full_features,optuna,0.5,0.5873332164477253,"{""model__var_smoothing"": 9.796583791378139e-08}",0.453425192941907,0.7202797202797202,0.7307692307692307,0.8636363636363636,0.5769230769230769,0.6333333333333333,15,11,3,19,0.8146853146853146,0.7824107897918762
4,5,lda,tuned_rncv_full_features,optuna,0.5,0.6910980767142604,"{""model__shrinkage"": 0.5, ""model__solver"": ""lsqr""}",0.4947274449181537,0.7447552447552448,0.7142857142857143,0.6818181818181818,0.8076923076923077,0.75,21,5,7,15,0.81993006993007,0.8351409168852015
